YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,SPEED,CADENCE,POWER,HEART_RATE,FRONT_GEAR_STAGES,REAR_GEAR_STAGES
2016,6,18,12,8,47,30,91,,124,,
2016,6,18,12,8,48,31,96,,125,,
2016,6,18,12,8,49,32,97,,125,,
2016,6,18,12,8,50,32,99,,126,,
2016,6,18,12,8,51,33,100,,126,,
2016,6,18,12,8,52,34,103,,126,,
2016,6,18,12,8,53,34,105,,127,,
2016,6,18,12,8,54,35,106,,128,,
2016,6,18,12,8,55,34,102,,128,,
2016,6,18,12,8,56,34,97,,128,,
2016,6,18,12,8,57,34,88,,128,,
2016,6,18,12,8,58,34,88,,128,,
2016,6,18,12,8,59,34,88,,128,,
2016,6,18,12,9,0,35,88,,128,,
2016,6,18,12,9,1,34,14,,127,,
2016,6,18,12,9,2,34,95,,127,,
2016,6,18,12,9,3,34,95,,126,,
2016,6,18,12,9,4,34,97,,126,,
2016,6,18,12,9,5,35,98,,126,,
2016,6,18,12,9,6,34,104,,127,,
2016,6,18,12,9,7,33,102,,127,,
2016,6,18,12,9,8,33,100,,128,,
2016,6,18,12,9,9,32,99,,128,,
2016,6,18,12,9,10,33,99,,129,,
2016,6,18,12,9,11,33,100,,129,,
2016,6,18,12,9,12,33,101,,130,,
2016,6,18,12,9,13,33,101,,130,,
2016,6,18,12,9,14,33,101,,131,,
2016,6,18,12,9,15,33,102,,132,,
2016,6,18,12,9,16,33,102,,132,,
2016,6,18,12,9,17,33,102,,133,,
2016,6,18,12,9,18,34,103,,133,,
2016,6,18,12,9,19,34,103,,134,,
2016,6,18,12,9,20,34,104,,134,,
2016,6,18,12,9,21,34,104,,135,,
2016,6,18,12,9,22,34,105,,135,,
2016,6,18,12,9,23,34,105,,135,,
2016,6,18,12,9,24,35,106,,136,,
2016,6,18,12,9,25,35,106,,136,,
2016,6,18,12,9,26,35,106,,136,,
2016,6,18,12,9,27,35,99,,137,,
2016,6,18,12,9,28,35,99,,137,,
2016,6,18,12,9,29,34,99,,137,,
2016,6,18,12,9,30,34,99,,137,,
2016,6,18,12,9,31,33,0,,137,,
2016,6,18,12,9,32,33,0,,136,,
2016,6,18,12,9,33,32,0,,134,,
2016,6,18,12,9,34,32,9,,132,,
2016,6,18,12,9,35,34,103,,132,,
2016,6,18,12,9,36,34,105,,132,,
2016,6,18,12,9,37,35,107,,134,,
2016,6,18,12,9,38,36,109,,135,,
2016,6,18,12,9,39,36,110,,136,,
2016,6,18,12,9,40,36,110,,136,,
2016,6,18,12,9,41,36,109,,136,,
2016,6,18,12,9,42,36,110,,136,,
2016,6,18,12,9,43,35,110,,136,,
2016,6,18,12,9,44,36,108,,136,,
2016,6,18,12,9,45,35,108,,136,,
2016,6,18,12,9,46,35,108,,136,,
2016,6,18,12,9,47,35,108,,136,,
2016,6,18,12,9,48,35,108,,135,,
2016,6,18,12,9,49,35,80,,136,,
2016,6,18,12,9,50,35,75,,136,,
2016,6,18,12,9,51,34,82,,136,,
2016,6,18,12,9,52,35,81,,136,,
2016,6,18,12,9,53,36,86,,136,,
2016,6,18,12,9,54,36,87,,136,,
2016,6,18,12,9,55,37,88,,137,,
2016,6,18,12,9,56,38,88,,138,,
2016,6,18,12,9,57,38,90,,139,,
2016,6,18,12,9,58,38,90,,140,,
2016,6,18,12,9,59,38,91,,141,,
2016,6,18,12,10,0,37,91,,142,,
2016,6,18,12,10,1,36,91,,142,,
2016,6,18,12,10,2,36,17,,142,,
2016,6,18,12,10,3,37,87,,142,,
2016,6,18,12,10,4,37,88,,142,,
2016,6,18,12,10,5,37,89,,142,,
2016,6,18,12,10,6,38,90,,141,,
2016,6,18,12,10,7,38,92,,141,,
2016,6,18,12,10,8,39,93,,141,,
2016,6,18,12,10,9,39,93,,141,,
2016,6,18,12,10,10,39,93,,141,,
2016,6,18,12,10,11,39,93,,143,,
2016,6,18,12,10,12,39,93,,143,,
2016,6,18,12,10,13,39,93,,145,,
2016,6,18,12,10,14,39,93,,145,,
2016,6,18,12,10,15,39,93,,146,,
2016,6,18,12,10,16,39,93,,146,,
2016,6,18,12,10,17,39,93,,147,,
2016,6,18,12,10,18,39,92,,148,,
2016,6,18,12,10,19,38,92,,148,,
2016,6,18,12,10,20,38,92,,148,,
2016,6,18,12,10,21,38,92,,149,,
2016,6,18,12,10,22,38,92,,149,,
2016,6,18,12,10,23,38,92,,149,,
2016,6,18,12,10,24,38,91,,149,,
2016,6,18,12,10,25,38,91,,150,,
2016,6,18,12,10,26,38,91,,150,,
2016,6,18,12,10,27,38,91,,151,,
2016,6,18,12,10,28,38,91,,151,,
2016,6,18,12,10,29,38,91,,151,,
2016,6,18,12,10,30,38,91,,151,,
2016,6,18,12,10,31,38,91,,151,,
2016,6,18,12,10,32,38,91,,151,,
2016,6,18,12,10,33,38,91,,151,,
2016,6,18,12,10,34,38,92,,151,,
2016,6,18,12,10,35,38,92,,152,,
2016,6,18,12,10,36,38,92,,152,,
2016,6,18,12,10,37,39,92,,153,,
2016,6,18,12,10,38,38,93,,153,,
2016,6,18,12,10,39,39,92,,153,,
2016,6,18,12,10,40,38,92,,153,,
2016,6,18,12,10,41,38,92,,153,,
2016,6,18,12,10,42,38,92,,153,,
2016,6,18,12,10,43,38,92,,152,,
2016,6,18,12,10,44,38,92,,153,,
2016,6,18,12,10,45,38,92,,152,,
2016,6,18,12,10,46,38,92,,152,,
2016,6,18,12,10,47,38,92,,152,,
2016,6,18,12,10,48,38,92,,152,,
2016,6,18,12,10,49,38,92,,152,,
2016,6,18,12,10,50,38,92,,152,,
2016,6,18,12,10,51,38,92,,153,,
2016,6,18,12,10,52,38,92,,153,,
2016,6,18,12,10,53,38,91,,153,,
2016,6,18,12,10,54,38,91,,152,,
2016,6,18,12,10,55,38,91,,152,,
2016,6,18,12,10,56,38,91,,152,,
2016,6,18,12,10,57,38,91,,151,,
2016,6,18,12,10,58,38,91,,151,,
2016,6,18,12,10,59,38,91,,151,,
2016,6,18,12,11,0,38,91,,150,,
2016,6,18,12,11,1,38,92,,150,,
2016,6,18,12,11,2,39,92,,149,,
2016,6,18,12,11,3,39,93,,149,,
2016,6,18,12,11,4,39,93,,149,,
2016,6,18,12,11,5,39,93,,149,,
2016,6,18,12,11,6,39,93,,147,,
2016,6,18,12,11,7,39,93,,147,,
2016,6,18,12,11,8,39,94,,146,,
2016,6,18,12,11,9,39,94,,145,,
2016,6,18,12,11,10,40,94,,146,,
2016,6,18,12,11,11,40,95,,145,,
2016,6,18,12,11,12,41,96,,144,,
2016,6,18,12,11,13,41,97,,142,,
2016,6,18,12,11,14,41,97,,142,,
2016,6,18,12,11,15,41,98,,142,,
2016,6,18,12,11,16,41,98,,142,,
2016,6,18,12,11,17,41,98,,141,,
2016,6,18,12,11,18,41,98,,140,,
2016,6,18,12,11,19,42,99,,140,,
2016,6,18,12,11,20,42,99,,139,,
2016,6,18,12,11,21,42,100,,139,,
2016,6,18,12,11,22,42,100,,138,,
2016,6,18,12,11,23,42,100,,138,,
2016,6,18,12,11,24,42,101,,137,,
2016,6,18,12,11,25,42,101,,137,,
2016,6,18,12,11,26,42,101,,136,,
2016,6,18,12,11,27,43,102,,136,,
2016,6,18,12,11,28,43,102,,135,,
2016,6,18,12,11,29,43,103,,135,,
2016,6,18,12,11,30,43,104,,134,,
2016,6,18,12,11,31,44,104,,134,,
2016,6,18,12,11,32,44,105,,133,,
2016,6,18,12,11,33,44,105,,133,,
2016,6,18,12,11,34,44,105,,132,,
2016,6,18,12,11,35,44,105,,132,,
2016,6,18,12,11,36,45,107,,131,,
2016,6,18,12,11,37,45,108,,131,,
2016,6,18,12,11,38,46,109,,130,,
2016,6,18,12,11,39,46,110,,130,,
2016,6,18,12,11,40,46,110,,130,,
2016,6,18,12,11,41,46,110,,130,,
2016,6,18,12,11,42,46,111,,130,,
2016,6,18,12,11,43,46,111,,130,,
2016,6,18,12,11,44,46,110,,130,,
2016,6,18,12,11,45,46,110,,129,,
2016,6,18,12,11,46,46,109,,129,,
2016,6,18,12,11,47,45,109,,129,,
2016,6,18,12,11,48,45,108,,129,,
2016,6,18,12,11,49,45,107,,129,,
2016,6,18,12,11,50,45,107,,129,,
2016,6,18,12,11,51,44,107,,129,,
2016,6,18,12,11,52,44,106,,129,,
2016,6,18,12,11,53,43,105,,128,,
2016,6,18,12,11,54,44,105,,128,,
2016,6,18,12,11,55,43,104,,128,,
2016,6,18,12,11,56,43,103,,128,,
2016,6,18,12,11,57,42,102,,128,,
2016,6,18,12,11,58,42,102,,128,,
2016,6,18,12,11,59,42,100,,128,,
2016,6,18,12,12,0,41,98,,129,,
2016,6,18,12,12,1,41,98,,129,,
2016,6,18,12,12,2,40,97,,129,,
2016,6,18,12,12,3,40,97,,130,,
2016,6,18,12,12,4,40,97,,130,,
2016,6,18,12,12,5,40,96,,131,,
2016,6,18,12,12,6,40,95,,131,,
2016,6,18,12,12,7,40,95,,131,,
2016,6,18,12,12,8,40,95,,131,,
2016,6,18,12,12,9,40,95,,132,,
2016,6,18,12,12,10,40,95,,132,,
2016,6,18,12,12,11,40,95,,132,,
2016,6,18,12,12,12,40,95,,132,,
2016,6,18,12,12,13,40,95,,133,,
2016,6,18,12,12,14,39,95,,133,,
2016,6,18,12,12,15,39,94,,133,,
2016,6,18,12,12,16,39,94,,134,,
2016,6,18,12,12,17,39,94,,135,,
2016,6,18,12,12,18,39,94,,135,,
2016,6,18,12,12,19,39,94,,136,,
2016,6,18,12,12,20,39,94,,135,,
2016,6,18,12,12,21,39,94,,134,,
2016,6,18,12,12,22,39,93,,134,,
2016,6,18,12,12,23,39,93,,135,,
2016,6,18,12,12,24,38,105,,135,,
2016,6,18,12,12,25,38,104,,135,,
2016,6,18,12,12,26,38,103,,134,,
2016,6,18,12,12,27,38,102,,133,,
2016,6,18,12,12,28,37,102,,132,,
2016,6,18,12,12,29,37,102,,132,,
2016,6,18,12,12,30,37,101,,131,,
2016,6,18,12,12,31,37,101,,130,,
2016,6,18,12,12,32,37,100,,130,,
2016,6,18,12,12,33,37,100,,131,,
2016,6,18,12,12,34,36,99,,131,,
2016,6,18,12,12,35,36,99,,131,,
2016,6,18,12,12,36,36,99,,131,,
2016,6,18,12,12,37,37,99,,131,,
2016,6,18,12,12,38,36,99,,130,,
2016,6,18,12,12,39,37,99,,129,,
2016,6,18,12,12,40,36,99,,128,,
2016,6,18,12,12,41,37,99,,128,,
2016,6,18,12,12,42,37,100,,129,,
2016,6,18,12,12,43,37,100,,129,,
2016,6,18,12,12,44,36,99,,129,,
2016,6,18,12,12,45,36,99,,130,,
2016,6,18,12,12,46,36,98,,130,,
2016,6,18,12,12,47,35,97,,131,,
2016,6,18,12,12,48,36,97,,131,,
2016,6,18,12,12,49,35,96,,131,,
2016,6,18,12,12,50,35,95,,132,,
2016,6,18,12,12,51,34,94,,132,,
2016,6,18,12,12,52,34,93,,132,,
2016,6,18,12,12,53,34,92,,133,,
2016,6,18,12,12,54,34,93,,134,,
2016,6,18,12,12,55,34,93,,135,,
2016,6,18,12,12,56,34,92,,135,,
2016,6,18,12,12,57,33,91,,135,,
2016,6,18,12,12,58,33,90,,135,,
2016,6,18,12,12,59,33,90,,135,,
2016,6,18,12,13,0,33,89,,135,,
2016,6,18,12,13,1,32,89,,136,,
2016,6,18,12,13,2,32,87,,136,,
2016,6,18,12,13,3,31,86,,136,,
2016,6,18,12,13,4,31,84,,137,,
2016,6,18,12,13,5,30,83,,137,,
2016,6,18,12,13,6,30,80,,138,,
2016,6,18,12,13,7,29,81,,138,,
2016,6,18,12,13,8,30,81,,139,,
2016,6,18,12,13,9,29,79,,139,,
2016,6,18,12,13,10,28,78,,140,,
2016,6,18,12,13,11,28,77,,142,,
2016,6,18,12,13,12,28,77,,143,,
2016,6,18,12,13,13,27,76,,143,,
2016,6,18,12,13,14,27,74,,143,,
2016,6,18,12,13,15,27,75,,145,,
2016,6,18,12,13,16,27,75,,146,,
2016,6,18,12,13,17,28,76,,148,,
2016,6,18,12,13,18,28,76,,148,,
2016,6,18,12,13,19,28,76,,149,,
2016,6,18,12,13,20,28,77,,149,,
2016,6,18,12,13,21,28,76,,149,,
2016,6,18,12,13,22,28,77,,150,,
2016,6,18,12,13,23,29,78,,151,,
2016,6,18,12,13,24,29,78,,151,,
2016,6,18,12,13,25,29,78,,152,,
2016,6,18,12,13,26,29,79,,153,,
2016,6,18,12,13,27,29,79,,153,,
2016,6,18,12,13,28,29,80,,154,,
2016,6,18,12,13,29,29,80,,154,,
2016,6,18,12,13,30,29,81,,155,,
2016,6,18,12,13,31,29,82,,155,,
2016,6,18,12,13,32,31,82,,156,,
2016,6,18,12,13,33,29,44,,156,,
2016,6,18,12,13,34,30,80,,157,,
2016,6,18,12,13,35,29,80,,157,,
2016,6,18,12,13,36,29,80,,156,,
2016,6,18,12,13,37,30,80,,157,,
2016,6,18,12,13,38,30,81,,156,,
2016,6,18,12,13,39,30,82,,155,,
2016,6,18,12,13,40,30,82,,155,,
2016,6,18,12,13,41,31,84,,154,,
2016,6,18,12,13,42,31,84,,154,,
2016,6,18,12,13,43,31,86,,153,,
2016,6,18,12,13,44,32,86,,154,,
2016,6,18,12,13,45,32,87,,154,,
2016,6,18,12,13,46,32,88,,153,,
2016,6,18,12,13,47,33,88,,154,,
2016,6,18,12,13,48,33,90,,154,,
2016,6,18,12,13,49,33,91,,154,,
2016,6,18,12,13,50,34,91,,154,,
2016,6,18,12,13,51,34,91,,154,,
2016,6,18,12,13,52,34,93,,153,,
2016,6,18,12,13,53,35,94,,153,,
2016,6,18,12,13,54,35,95,,152,,
2016,6,18,12,13,55,35,96,,152,,
2016,6,18,12,13,56,36,97,,152,,
2016,6,18,12,13,57,36,97,,152,,
2016,6,18,12,13,58,36,98,,151,,
2016,6,18,12,13,59,36,97,,150,,
2016,6,18,12,14,0,36,98,,151,,
2016,6,18,12,14,1,36,98,,150,,
2016,6,18,12,14,2,36,98,,150,,
2016,6,18,12,14,3,36,98,,150,,
2016,6,18,12,14,4,36,97,,149,,
2016,6,18,12,14,5,36,97,,149,,
2016,6,18,12,14,6,35,97,,149,,
2016,6,18,12,14,7,35,97,,149,,
2016,6,18,12,14,8,35,95,,148,,
2016,6,18,12,14,9,35,95,,146,,
2016,6,18,12,14,10,34,94,,146,,
2016,6,18,12,14,11,34,93,,145,,
2016,6,18,12,14,12,34,94,,145,,
2016,6,18,12,14,13,34,94,,146,,
2016,6,18,12,14,14,34,93,,146,,
2016,6,18,12,14,15,34,93,,147,,
2016,6,18,12,14,16,34,93,,146,,
2016,6,18,12,14,17,35,94,,147,,
2016,6,18,12,14,18,34,93,,148,,
2016,6,18,12,14,19,34,93,,147,,
2016,6,18,12,14,20,34,93,,146,,
2016,6,18,12,14,21,34,93,,146,,
2016,6,18,12,14,22,34,93,,147,,
2016,6,18,12,14,23,34,92,,147,,
2016,6,18,12,14,24,34,92,,147,,
2016,6,18,12,14,25,33,91,,148,,
2016,6,18,12,14,26,32,89,,148,,
2016,6,18,12,14,27,32,84,,148,,
2016,6,18,12,14,28,30,84,,149,,
2016,6,18,12,14,29,31,83,,149,,
2016,6,18,12,14,30,30,82,,150,,
2016,6,18,12,14,31,30,82,,152,,
2016,6,18,12,14,32,31,82,,153,,
2016,6,18,12,14,33,32,84,,153,,
2016,6,18,12,14,34,31,86,,154,,
2016,6,18,12,14,35,31,84,,155,,
2016,6,18,12,14,36,31,83,,157,,
2016,6,18,12,14,37,31,84,,158,,
2016,6,18,12,14,38,31,84,,159,,
2016,6,18,12,14,39,31,84,,161,,
2016,6,18,12,14,40,31,85,,161,,
2016,6,18,12,14,41,31,85,,161,,
2016,6,18,12,14,42,31,85,,162,,
2016,6,18,12,14,43,31,85,,161,,
2016,6,18,12,14,44,31,85,,161,,
2016,6,18,12,14,45,31,84,,161,,
2016,6,18,12,14,46,31,84,,161,,
2016,6,18,12,14,47,31,84,,162,,
2016,6,18,12,14,48,31,85,,161,,
2016,6,18,12,14,49,31,85,,161,,
2016,6,18,12,14,50,31,84,,161,,
